word,rank,frequency
formation,14688,30
anew,14689,30
reconsider,14690,30
afterwards,14691,30
storytelling,14692,30
sincerely,14693,30
brilliance,14694,30
AWESOME,14695,30
SAD,14696,30
comical,14697,30
58,14698,30
Six,14699,30
HH,14700,30
Jove,14701,30
tit,14702,30
'Paul,14703,30
Project,14704,30
1:30,14705,30
stardust,14706,30
txt,14707,30
Hoverboard,14708,30
Yeah\u002c,14709,30
Hodgson,14710,30
178,14711,30
dustin,14712,30
wks,14713,30
shud,14714,30
Richardson,14715,30
febricity,14716,30
overdue,14717,30
sunday\u002c,14718,30
Varoufakis,14719,30
PDT,14720,30
Ryback,14721,30
iPh0ne,14722,30
mah,14723,30
5/1,14724,30
bi0,14725,30
vengeance,14726,30
Petr,14727,30
ruled,14728,30
katy,14729,30
Rush,14730,30
Mia,14731,30
formally,14732,30
5th\u002c,14733,30
incision,14734,30
LVG,14735,30
Goodluck,14736,30
64,14737,30
transgender,14738,30
Yikes,14739,30
vitamin_B_complex,14740,30
Matty,14741,30
disdain,14742,30
recuperation,14743,30
softwood,14744,30
12C,14745,30
joyousness,14746,30
pre-ordered,14747,30
unnecessary,14748,30
mascara,14749,30
O'Shea,14750,30
wary,14751,30
F.,14752,30
Marcus,14753,30
logical,14754,30
wwa,14755,30
Vinyasa,14756,30
HAHA,14757,30
mga,14758,30
Frosty,14759,30
Sir_Alexander_Robertus_Todd,14760,30
B4,14761,30
badass,14762,30
03,14763,30
inconclusive,14764,30
9\u002c,14765,30
coworkers,14766,30
Jen,14767,30
Bumgarner,14768,30
Van,14769,30
Cespedes,14770,30
Morton,14771,30
Sunanda,14772,30
Help,14773,30
upto,14774,30
Owens,14775,30
greenness,14776,30
Awww,14777,30
SAMSUNG,14778,30
intersection,14779,30
jujitsu,14780,30
-2,14781,30
Melo,14782,30
CUZ,14783,30
A.,14784,30
capable,14785,30
influential,14786,30
arguing,14787,29
take_back,14788,29
Chancellor,14789,29
fleet,14790,29
momentum,14791,29
outgrowth,14792,29
air_out,14793,29
small-arm,14794,29
placement,14795,29
linksman,14796,29
IOS,14797,29
malignant_neoplastic_disease,14798,29
approaching,14799,29
wrist,14800,29
wherefore,14801,29
becoming,14802,29
rumors,14803,29
tether,14804,29
coupon,14805,29
dl,14806,29
Isaac_Merrit_Singer,14807,29
placenta,14808,29
Brasil,14809,29
aeroplane,14810,29
Casey_Jones,14811,29
chain,14812,29
crossed,14813,29
fleur-de-lis,14814,29
mebibyte,14815,29
booster_cable,14816,29
cud,14817,29
software,14818,29
protester,14819,29
superior_general,14820,29
Academy,14821,29
eviction,14822,29
Kenya,14823,29
American_Indian,14824,29
hangover,14825,29
carnal_knowledge,14826,29
paying,14827,29
document,14828,29
swag,14829,29
J._P._Morgan,14830,29
tribe,14831,29
Face,14832,29
atomic_number_27,14833,29
mayo,14834,29
tatter,14835,29
religious_service,14836,29
hurting,14837,29
John_Major,14838,29
progeny,14839,29
Meryl_Streep,14840,29
gesture,14841,29
Oliver,14842,29
get_around,14843,29
bucketful,14844,29
promotion,14845,29
textual_matter,14846,29
Moore,14847,29
Fact,14848,29
cut_across,14849,29
probable,14850,29
word_picture,14851,29
ion,14852,29
tsunami,14853,29
Low,14854,29
Duke,14855,29
extent,14856,29
clarification,14857,29
snake,14858,29
fixation,14859,29
Irak,14860,29
argus,14861,29
liking,14862,29
Johnny_Reb,14863,29
cooky,14864,29
bath,14865,29
woolgather,14866,29
Charlie_Parker,14867,29
contestation,14868,29
turnout,14869,29
prophesy,14870,29
retentivity,14871,29
criminal_offense,14872,29
griffin,14873,29
Blues,14874,29
comprehensive_examination,14875,29
avenger,14876,29
legal_profession,14877,29
prostate_specific_antigen,14878,29
Market,14879,29
boundary_line,14880,29
priority,14881,29
baseball_glove,14882,29
thirst,14883,29
confession,14884,29
sleeping_accommodation,14885,29
high-up,14886,29
patrol,14887,29
cooking,14888,29
flimflam,14889,29
art_object,14890,29
Torino,14891,29
mite,14892,29
rehearse,14893,29
invade,14894,29
resident,14895,29
Nazi,14896,29
cartridge,14897,29
primary_quill,14898,29
urging,14899,29
spy,14900,29
maltreat,14901,29
past_times,14902,29
carbon,14903,29
expectation,14904,29
theorise,14905,29
dubiety,14906,29
Mail,14907,29
BE,14908,29
Republic,14909,29
mare,14910,29
Living,14911,29
clientele,14912,29
jaunt,14913,29
catching,14914,29
pulverization,14915,29
lunchtime,14916,29
Roy_Chapman_Andrews,14917,29
objective,14918,29
Host,14919,29
getup,14920,29
schoolbook,14921,29
gull,14922,29
Sm,14923,29
curriculum_vitae,14924,29
xmas,14925,29
cave,14926,29
Hero,14927,29
U.S._Congress,14928,29
echo,14929,29
verify,14930,29
political_program,14931,29
Sprint,14932,29
oven,14933,29
software_system,14934,29
apologise,14935,29
arrested,14936,29
availability,14937,29
punish,14938,29
Han-Gook,14939,29
NOC,14940,29
luminousness,14941,29
certificate_of_deposit,14942,29
sexual_relation,14943,29
ill-use,14944,29
orifice,14945,29
Comes,14946,29
sock,14947,29
hijab,14948,29
poor_boy,14949,29
Princess_Grace_of_Monaco,14950,29
grandness,14951,29
alum,14952,29
Liberation_Tigers_of_Tamil_Eelam,14953,29
Tournament,14954,29
citizens_committee,14955,29
inspiring,14956,29
nonesuch,14957,29
evans,14958,29
Shanghai,14959,29
Twin_Falls,14960,29
fossil_oil,14961,29
the_likes_of,14962,29
US_Congress,14963,29
closing_curtain,14964,29
seconds,14965,29
transcend,14966,29
muse,14967,29
daring,14968,29
outwit,14969,29
Harvey_Cushing,14970,29
attainment,14971,29
income_tax_return,14972,29
liberalist,14973,29
undergo,14974,29
sureness,14975,29
jujutsu,14976,29
Utah,14977,29
starter,14978,29
Roll,14979,29
drink_in,14980,29
protects,14981,29
past_tense,14982,29
atomic_number_100,14983,29
saucer,14984,29
brand_name,14985,29
transgress,14986,29
Sir_Philip_Sidney,14987,29
savings,14988,29
chitchat,14989,29
Confirmed,14990,29
shipping,14991,29
poove,14992,29
refugee_camp,14993,29
ham,14994,29
context,14995,29
field_of_battle,14996,29
wishes,14997,29
jag,14998,29
hindsight,14999,29
weave,15000,29
beverage,15001,29
oral_cavity,15002,29
hypothesise,15003,29
rob,15004,29
emplacement,15005,29
business_relationship,15006,29
juvenility,15007,29
caravanserai,15008,29
presentment,15009,29
filter,15010,29
chit-chat,15011,29
intern,15012,29
performed,15013,29
reached,15014,29
typesetter's_case,15015,29
madrid,15016,29
socialist,15017,29
resister,15018,29
World_Tamil_Movement,15019,29
El,15020,29
marque,15021,29
John_Dalton,15022,29
reconcile,15023,28
Report,15024,28
irradiation,15025,28
operating_room,15026,28
preach,15027,28
feminist,15028,28
marina,15029,28
North_Korean_won,15030,28
enumerate,15031,28
relaxing,15032,28
cartroad,15033,28
dine,15034,28
pe,15035,28
swig,15036,28
drinkable,15037,28
crinkle,15038,28
depressed,15039,28
leaked,15040,28
cubic_centimetre,15041,28
Daniel_Morgan,15042,28
party_boss,15043,28
privilege,15044,28
biased,15045,28
diamond,15046,28
stint,15047,28
portrait,15048,28
dynasty,15049,28
spaghetti,15050,28
counterpart,15051,28
Doctor_of_Osteopathy,15052,28
advisor,15053,28
pocket_billiards,15054,28
Murphy,15055,28
entryway,15056,28
squash_racquet,15057,28
chemical,15058,28
clarify,15059,28
D.C,15060,28
brady,15061,28
identity_card,15062,28
Rachel_Louise_Carson,15063,28
heater,15064,28
lure,15065,28
Hoosier,15066,28
honk,15067,28
newsperson,15068,28
billionaire,15069,28
impel,15070,28
brake_shoe,15071,28
handicap,15072,28
death_chair,15073,28
astound,15074,28
doom,15075,28
good_example,15076,28
quest,15077,28
yttrium,15078,28
hostage,15079,28
Angels,15080,28
Singer,15081,28
orange_tree,15082,28
prophylactic,15083,28
balanced,15084,28
battery-acid,15085,28
bedchamber,15086,28
look_into,15087,28
disappear,15088,28
Egyptian,15089,28
vocaliser,15090,28
kindle,15091,28
fermium,15092,28
BA,15093,28
Alexander,15094,28
sweetheart,15095,28
riptide,15096,28
chaffer,15097,28
United_States_Congress,15098,28
Line,15099,28
nun,15100,28
stalk,15101,28
Porto,15102,28
reside,15103,28
Kingston-upon_Hull,15104,28
forerunner,15105,28
early_days,15106,28
MUCH,15107,28
preconception,15108,28
mechanical_press,15109,28
first_step,15110,28
finals,15111,28
chances,15112,28
Heavy,15113,28
imagination,15114,28
stunt,15115,28
crossbreed,15116,28
roam,15117,28
Diaz,15118,28
brim,15119,28
Bachelor_of_Science,15120,28
transition,15121,28
golf_hole,15122,28
Shannon,15123,28
olive,15124,28
uk,15125,28
Mary_Therese_McCarthy,15126,28
hero_sandwich,15127,28
evilness,15128,28
Karen,15129,28
Re,15130,28
checkout,15131,28
stunner,15132,28
blighter,15133,28
shop_clerk,15134,28
Ex,15135,28
belong_to,15136,28
touch_sensation,15137,28
Red_China,15138,28
cleaning,15139,28
itch,15140,28
patient,15141,28
rooms,15142,28
open_frame,15143,28
custody,15144,28
claptrap,15145,28
betting,15146,28
frequency_modulation,15147,28
phantom,15148,28
bowling,15149,28
Nancy,15150,28
vet,15151,28
explode,15152,28
circumstance,15153,28
drunkard,15154,28
Wolves,15155,28
overtime,15156,28
fraction,15157,28
Plan,15158,28
philia,15159,28
celebrates,15160,28
demote,15161,28
enkindle,15162,28
metro,15163,28
fraud,15164,28
navy,15165,28
Gillette,15166,28
allegation,15167,28
simpleton,15168,28
dormitory,15169,28
entitle,15170,28
disbursement,15171,28
donjon,15172,28
kiosk,15173,28
glitter,15174,28
resurrect,15175,28
kinship,15176,28
Ilich_Sanchez,15177,28
gray,15178,28
dummy,15179,28
barbarian,15180,28
supper,15181,28
Hector_Hevodidbon,15182,28
levy,15183,28
services,15184,28
haven,15185,28
Rogue,15186,28
thallium,15187,28
computed_axial_tomography,15188,28
signs,15189,28
check_into,15190,28
nance,15191,28
bumper,15192,28
boat,15193,28
dance_hall,15194,28
coition,15195,28
push_back,15196,28
gust,15197,28
Marriage,15198,28
botheration,15199,28
spunk,15200,28
affirmation,15201,28
Empire,15202,28
look-alike,15203,28
cart_track,15204,28
sharing,15205,28
restore,15206,28
sate,15207,28
John_Cash,15208,28
master_copy,15209,28
miracle,15210,28
distress,15211,28
secrecy,15212,28
shut_out,15213,28
manse,15214,28
ask_round,15215,28
probe,15216,28
Kremlin,15217,28
mutiny,15218,28
rallying_cry,15219,28
young_person,15220,28
retire,15221,28
nostalgia,15222,28
Marshall,15223,28
dollar_mark,15224,28
article_of_clothing,15225,28
meanwhile,15226,28
counterbalance,15227,28
Lane,15228,28
abut,15229,28
bail_bond,15230,28
Liberal,15231,28
underdog,15232,28
driblet,15233,28
slab,15234,28
distrust,15235,28
come_out_of_the_closet,15236,28
Father_Christmas,15237,28
gent,15238,28
Oxford,15239,28
albums,15240,28
airs,15241,28
pillage,15242,28
numeration,15243,28
catch_one's_breath,15244,28
cabin,15245,28
Lighthorse_Harry_Lee,15246,28
quadruplet,15247,28
templet,15248,28
TOP,15249,28
legal_community,15250,28
Great_Commoner,15251,28
happy_chance,15252,28
conceive_of,15253,28
sees,15254,28
udder,15255,28
softball,15256,28
sass,15257,28
get_by,15258,28
hosted,15259,28
machinate,15260,27
Abraham,15261,27
caravan_inn,15262,27
Wall,15263,27
Gemini,15264,27
field_of_honor,15265,27
Pancho_Villa,15266,27
rules_of_order,15267,27
caterpillar_track,15268,27
rubidium,15269,27
hypothesize,15270,27
delivered,15271,27
hawkshaw,15272,27
subroutine_library,15273,27
affiliation,15274,27
recession,15275,27
radon,15276,27
windfall,15277,27
donor,15278,27
retake,15279,27
affright,15280,27
reciprocal_ohm,15281,27
interestingness,15282,27
foster,15283,27
reading_material,15284,27
Boy_Orator_of_the_Platte,15285,27
claims,15286,27
CV,15287,27
captive,15288,27
flying_field,15289,27
atm,15290,27
packet,15291,27
rainfly,15292,27
repulse,15293,27
Record,15294,27
wore,15295,27
Taking,15296,27
teras,15297,27
heal,15298,27
gammon,15299,27
visiting_card,15300,27
Rivers,15301,27
resultant_role,15302,27
recruitment,15303,27
Sixteen,15304,27
seacoast,15305,27
Title,15306,27
Ilich_Ramirez_Sanchez,15307,27
hearts,15308,27
express_mail,15309,27
mansion_house,15310,27
Business,15311,27
Boys,15312,27
boniface,15313,27
congratulate,15314,27
farewell,15315,27
According,15316,27
conquer,15317,27
Rn,15318,27
playing_field,15319,27
Pisces,15320,27
plant_life,15321,27
ingathering,15322,27
Dorothy_Parker,15323,27
retrovert,15324,27
Morris,15325,27
calf,15326,27
billy_goat,15327,27
overlord,15328,27
confidence_game,15329,27
pennant,15330,27
female_monarch,15331,27
interrupt,15332,27
spectacular,15333,27
litre,15334,27
users,15335,27
sweater,15336,27
guitarist,15337,27
Sb,15338,27
jak,15339,27
taproom,15340,27
starve,15341,27
hanged,15342,27
Puerto_Rico,15343,27
Jobs,15344,27
brushup,15345,27
clothing,15346,27
characterisation,15347,27
Francisco_Villa,15348,27
Paraguay_tea,15349,27
system_of_logic,15350,27
pock,15351,27
carbon_monoxide,15352,27
ill-treat,15353,27
taught,15354,27
branch_line,15355,27
chopine,15356,27
Fans,15357,27
possible_action,15358,27
Central_Time,15359,27
Ac,15360,27
skunk,15361,27
predetermine,15362,27
commander,15363,27
blockbuster,15364,27
aviation,15365,27
occasion,15366,27
auction_pitch,15367,27
pigeon_hawk,15368,27
sop_up,15369,27
vox_populi,15370,27
accelerator,15371,27
meaning,15372,27
lee_side,15373,27
goon,15374,27
Told,15375,27
pillowcase,15376,27
travel_to,15377,27
soak,15378,27
feelings,15379,27
lb,15380,27
bell_ringer,15381,27
adviser,15382,27
dart,15383,27
appreciation,15384,27
Council,15385,27
revolt,15386,27
sorrow,15387,27
computerized_axial_tomography,15388,27
cutting_off,15389,27
payback,15390,27
Jazz,15391,27
obscure,15392,27
President_Reagan,15393,27
legal_opinion,15394,27
drop_cloth,15395,27
gathering,15396,27
baseball_mitt,15397,27
world_power,15398,27
hostel,15399,27
borrow,15400,27
Zealand,15401,27
chess_opening,15402,27
protestation,15403,27
locate,15404,27
sundae,15405,27
regulation,15406,27
percent,15407,27
Salim,15408,27
Federal_soldier,15409,27
catcher,15410,27
truncheon,15411,27
ax,15412,27
ten-spot,15413,27
gainsay,15414,27
Celtics,15415,27
frog,15416,27
chain_mail,15417,27
sawhorse,15418,27
Isaac_Bashevis_Singer,15419,27
Men,15420,27
apprehension,15421,27
daze,15422,27
tongue,15423,27
strikes,15424,27
bunko_game,15425,27
vision,15426,27
inscribe,15427,27
Willard,15428,27
planer,15429,27
set_ashore,15430,27
date_stamp,15431,27
subway_system,15432,27
Carlos_the_Jackal,15433,27
menses,15434,27
LTTE,15435,27
refuge,15436,27
dispose,15437,27
swipe,15438,27
rebuild,15439,27
cigar,15440,27
enrol,15441,27
oodles,15442,27
Thailand,15443,27
Securities_and_Exchange_Commission,15444,27
olfactory_organ,15445,27
reexamination,15446,27
timbre,15447,27
Hilary_Rodham_Clinton,15448,27
zombie,15449,27
DP,15450,27
gallows,15451,27
psychoanalyst,15452,27
Air,15453,27
expanse,15454,27
bloke,15455,27
Act,15456,27
replacement,15457,27
Christopher_Carson,15458,27
counting,15459,27
marijuana,15460,27
overshadow,15461,27
glance,15462,27
virus,15463,27
gleam,15464,27
sayonara,15465,27
grandmother,15466,27
golf_player,15467,27
Crawfish,15468,27
twins,15469,27
bet_on,15470,27
mental_picture,15471,27
genus_Rosa,15472,27
combust,15473,27
prayers,15474,27
chaff,15475,27
bagful,15476,27
circulate,15477,27
getting_even,15478,27
appall,15479,27
Armin,15480,27
batsman,15481,27
foyer,15482,27
Games,15483,27
germinate,15484,27
rove,15485,27
atomic_number_109,15486,27
employer,15487,27
ascending,15488,27
Campbell,15489,27
pica_em,15490,27
flannel_cake,15491,27
malarkey,15492,27
Levi,15493,27
niche,15494,27
devise,15495,27
sales_booth,15496,27
heighten,15497,27
TKO,15498,27
accredit,15499,27
old_bag,15500,27
Edward_Young,15501,27
Cd,15502,27
stopover,15503,27
quartet,15504,27
agendum,15505,27
get_over,15506,27
thrilled,15507,27
video_display,15508,27
dampen,15509,27
violation,15510,27
cutting,15511,27
ground_forces,15512,27
prison-breaking,15513,27
chilli,15514,27
cascade,15515,27
John_Davis,15516,27
consortium,15517,27
saudi,15518,27
tunnel,15519,27
roll_up,15520,27
preparing,15521,27
editor_program,15522,27
Cambridge_University,15523,27
cuddle,15524,27
imprecate,15525,27
bring_back,15526,27
IMO,15527,27
void,15528,27
solicit,15529,27
mental_capacity,15530,27
fought,15531,27
Break,15532,27
Federative_Republic_of_Brazil,15533,26
guilt,15534,26
cotton,15535,26
RN,15536,26
acclaim,15537,26
Gore,15538,26
mojo,15539,26
suppress,15540,26
viola,15541,26
Stoops,15542,26
aa,15543,26
glove,15544,26
Robert_Adam,15545,26
jolt,15546,26
marker,15547,26
Illinois,15548,26
bonanza,15549,26
pipe,15550,26
mu,15551,26
bogie,15552,26
troy,15553,26
rattle,15554,26
crossing,15555,26
Correct,15556,26
Cebu,15557,26
silicon,15558,26
notebook,15559,26
cabal,15560,26
runaway,15561,26
parish,15562,26
disco,15563,26
shamus,15564,26
intention,15565,26
maple,15566,26
Wyatt,15567,26
taxpayer,15568,26
toon,15569,26
knob,15570,26
almighty,15571,26
overhead,15572,26
brag,15573,26
sorting,15574,26
Clear,15575,26
enjoyment,15576,26
twisted,15577,26
Guru,15578,26
snuggle,15579,26
kitten,15580,26
muff,15581,26
cartel,15582,26
outlook,15583,26
procedure,15584,26
dirk,15585,26
quantity,15586,26
consultant,15587,26
courser,15588,26
self-confidence,15589,26
yang,15590,26
glut,15591,26
OCT,15592,26
redefine,15593,26
condom,15594,26
tariff,15595,26
look_up_to,15596,26
soph,15597,26
Devonshire,15598,26
comer,15599,26
charts,15600,26
Rosa,15601,26
dividing_line,15602,26
stacks,15603,26
Putrajaya,15604,26
pan,15605,26
signature,15606,26
coat,15607,26
docudrama,15608,26
Mohammad,15609,26
ilk,15610,26
eliminate,15611,26
Peru,15612,26
pouf,15613,26
z,15614,26
pine,15615,26
stink,15616,26
droop,15617,26
dose,15618,26
dedication,15619,26
satire,15620,26
persecute,15621,26
cab,15622,26
sen,15623,26
smoking,15624,26
clutch,15625,26
eyeshade,15626,26
loony_toons,15627,26
breath,15628,26
firearm,15629,26
onward_motion,15630,26
backtalk,15631,26
Ronald_Wilson_Reagan,15632,26
Makes,15633,26
main_road,15634,26
stood,15635,26
offered,15636,26
displume,15637,26
states,15638,26
Sc,15639,26
Max,15640,26
piles,15641,26
transient_ischemic_attack,15642,26
strong-armer,15643,26
Simon,15644,26
immortalise,15645,26
soda,15646,26
recognition,15647,26
clew,15648,26
veneration,15649,26
au_revoir,15650,26
burn_down,15651,26
captivate,15652,26
regarding,15653,26
bands,15654,26
chain_armor,15655,26
atomic_number_16,15656,26
Thanksgiving_Day,15657,26
turn_in,15658,26
Bobby_Jones,15659,26
supported,15660,26
great_power,15661,26
Penn,15662,26
pH_scale,15663,26
exculpation,15664,26
imprint,15665,26
gash,15666,26
Davys,15667,26
appears,15668,26
cherry_tree,15669,26
mannequin,15670,26
disceptation,15671,26
flora,15672,26
Han,15673,26
frigidness,15674,26
operating,15675,26
postmark,15676,26
putting_green,15677,26
ascendency,15678,26
oasis,15679,26
ringlet,15680,26
Elia,15681,26
senate,15682,26
law_of_similarity,15683,26
hot_cake,15684,26
validation,15685,26
reported,15686,26
east_wind,15687,26
interest_group,15688,26
pore,15689,26
tack,15690,26
sleeping_room,15691,26
opening_move,15692,26
battleground,15693,26
resultant,15694,26
finishes,15695,26
unlocked,15696,26
modifier,15697,26
drinking_chocolate,15698,26
flies,15699,26
alarum,15700,26
precept,15701,26
joking,15702,26
Zellig_Sabbatai_Harris,15703,26
public_opinion,15704,26
soft_touch,15705,26
soda_water,15706,26
intercourse,15707,26
lector,15708,26
ivory,15709,26
presents,15710,26
shirker,15711,26
trance,15712,26
Henry_Morgan,15713,26
Dae-Han-Min-Gook,15714,26
cup_of_tea,15715,26
Mormon_State,15716,26
put_option,15717,26
pitcherful,15718,26
vocalizer,15719,26
breast,15720,26
wrack,15721,26
bait,15722,26
concerts,15723,26
registered_nurse,15724,26
shots,15725,26
divorcement,15726,26
headwaiter,15727,26
Pats,15728,26
battle_royal,15729,26
locomotive_engine,15730,26
ton,15731,26
put_away,15732,26
Teodor_Josef_Konrad_Korzeniowski,15733,26
foreigner,15734,26
Cathay,15735,26
expansion_slot,15736,26
letting,15737,26
tax_return,15738,26
memories,15739,26
sue,15740,26
cubicle,15741,26
Believe,15742,26
Karenic,15743,26
seller,15744,26
Av,15745,26
fellate,15746,26
zillion,15747,26
presidential_term,15748,26
public_house,15749,26
desktop,15750,26
put_off,15751,26
make_full,15752,26
authorisation,15753,26
sag,15754,26
